,IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period
553,4770,0,Meyer-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Crambe-Common wheat,Crambe-Common wheat,2,2117,Crambe-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2117,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.40,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
554,4771,0,Meyer-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Crambe-Common wheat,Crambe-Common wheat,2,2117,Crambe-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2117,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.08,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
555,4772,0,Meyer-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Crambe-Common wheat,Crambe-Common wheat,2,2117,Crambe-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2117,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.18,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
556,4773,0,Meyer-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Crambe-Common wheat,Crambe-Common wheat,2,2117,Crambe-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2117,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.39,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
557,4774,0,Meyer-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Crambe-Common wheat,Crambe-Common wheat,2,2117,Crambe-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2117,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.06,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
558,4775,0,Meyer-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Crambe-Common wheat,Crambe-Common wheat,2,2117,Crambe-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2117,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.45,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
559,4473,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,1.24,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
560,4474,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,0.97,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
561,4475,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,1.18,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
562,4476,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,1.22,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
563,4477,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,1.13,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
564,4478,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,0.82,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
565,4479,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,1.10,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
566,4480,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,0.99,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
567,4481,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,0.76,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
568,4482,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,264,1999,1999,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 1999,15 Jun. 1999,1,0,0,1,4,1.33,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
569,4574,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,1.52,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
570,4575,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,1.04,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
571,4576,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,1.88,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
572,4577,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,2.11,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
573,4578,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,1.98,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
574,4579,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,1.91,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
575,4580,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,2.02,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
576,4581,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,2.14,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
577,4582,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,2.01,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
578,4583,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,265,2000,2000,1,Phaseolus vulgaris,Kidney bean,1,2118,15 Sep. 2000,15 Jun. 2000,1,0,0,1,4,1.83,t.ha-1,130,92,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
579,4676,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.36,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
580,4677,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.09,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
581,4678,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.46,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
582,4679,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.92,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
583,4680,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.04,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
584,4681,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.95,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
585,4682,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.46,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
586,4683,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.47,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
587,4684,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,2.76,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
588,4685,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4,3.32,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
589,4776,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.28,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
590,4777,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.01,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
591,4778,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.09,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
592,4779,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.09,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
593,4780,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.06,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
594,4781,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.23,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
595,4782,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.45,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
596,4783,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.32,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
597,4784,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,3.99,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
598,4785,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4,4.25,t.ha-1,130,122,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
599,4483,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.34,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
600,4484,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.15,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
601,4485,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.55,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
602,4486,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.58,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
603,4487,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.66,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
604,4488,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.53,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
605,4489,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4,2.30,t.ha-1,130,100,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual
