IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period,Averege_Humidity,Averege_Solar
4780,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.06,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4781,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.23,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4782,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.45,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4783,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.32,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4784,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.99,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4785,1,T 39 or Black Shadow-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Kidney bean-Common wheat,Kidney bean-Common wheat,2,2118,Kidney bean-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2118,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.25,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4483,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.34,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4484,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.15,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4485,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.55,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4486,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.58,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4487,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.66,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4488,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.53,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4489,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.3,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4490,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.61,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4491,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,3.05,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4492,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,264,1999,1999,1,Pisum sativum,Garden pea,1,2119,08 Aug. 1999,30 Apr. 1999,1,0,0,1,4.0,2.55,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4585,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,2.94,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4586,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.44,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4587,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.39,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4588,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,2.84,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4589,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.24,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4590,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.47,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4591,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.74,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4592,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,2.89,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4593,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.31,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4594,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,265,2000,2000,1,Pisum sativum,Garden pea,1,2119,08 Aug. 2000,30 Apr. 2000,1,0,0,1,4.0,3.28,t.ha-1,130,100.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4686,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.12,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4687,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.06,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4688,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.1,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4689,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.94,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4690,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.2,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4691,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.11,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4692,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.88,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4693,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.3,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4694,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,2.92,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4695,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,266,2000,2000,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2000,23 Apr. 2000,2,0,0,1,4.0,3.12,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4786,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.32,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4787,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.01,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4788,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.18,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4789,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,3.52,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4790,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.38,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4791,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.13,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4792,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.28,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4793,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.38,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4794,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.35,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4795,1,Profi-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Garden pea-Common wheat,Garden pea-Common wheat,2,2119,Garden pea-Common wheat,267,2001,2001,1,Triticum aestivum,Common wheat,0,2119,23 Aug. 2001,23 Apr. 2001,2,0,0,1,4.0,4.2,t.ha-1,130,122.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4493,0,Omega-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common flax-Common wheat,Common flax-Common wheat,2,2120,Common flax-Common wheat,264,1999,1999,1,Linum usitatissimum,Common flax,0,2120,31 Aug. 1999,08 May 1999,1,0,0,1,4.0,1.64,t.ha-1,130,115.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4494,0,Omega-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common flax-Common wheat,Common flax-Common wheat,2,2120,Common flax-Common wheat,264,1999,1999,1,Linum usitatissimum,Common flax,0,2120,31 Aug. 1999,08 May 1999,1,0,0,1,4.0,1.61,t.ha-1,130,115.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4495,0,Omega-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common flax-Common wheat,Common flax-Common wheat,2,2120,Common flax-Common wheat,264,1999,1999,1,Linum usitatissimum,Common flax,0,2120,31 Aug. 1999,08 May 1999,1,0,0,1,4.0,1.52,t.ha-1,130,115.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
4496,0,Omega-Amidon,2.0,212,212,Mandan,United States of America,46.46,-100.57,Article,0.08,Pachic Haplustoll (Wilton),Silty loam,6.1,409.0,Annual,Jan.-Dec.,Common flax-Common wheat,Common flax-Common wheat,2,2120,Common flax-Common wheat,264,1999,1999,1,Linum usitatissimum,Common flax,0,2120,31 Aug. 1999,08 May 1999,1,0,0,1,4.0,1.43,t.ha-1,130,115.0,from 1914 to 2000,North Dakota,Jan.-Dec.,4.0,Annual,87.67741538618256,4271.366478015082
